Objects
120
,,Global Angle jet2:jet2,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
358,0,-0.048176,-0.016368,0.008189,-885.486145,290.792908,171.947784
359,0,-0.047194,-0.018815,0.002211,-847.811890,291.792999,172.060120
360,0,-0.046521,-0.020183,-0.002372,-809.969788,292.548340,172.115875
361,0,-0.045192,-0.020949,-0.006955,-772.010315,293.081543,172.136414
362,0,-0.044138,-0.021468,-0.010923,-733.991333,293.357513,172.261581
363,0,-0.042947,-0.021362,-0.013801,-695.908386,293.400452,172.412338
364,0,-0.041056,-0.020403,-0.016703,-657.671387,293.303802,172.598572
365,0,-0.040790,-0.019004,-0.019089,-619.333435,293.231232,172.750168
366,0,-0.040496,-0.018752,-0.020423,-581.086243,293.035919,172.931412
367,0,-0.038245,-0.018339,-0.022029,-542.787109,292.650574,173.004349
368,0,-0.034041,-0.016013,-0.023895,-504.377411,292.055725,172.833374
369,0,-0.028022,-0.013858,-0.025749,-465.905518,291.120514,172.598419
370,0,-0.027207,-0.012508,-0.026073,-427.532806,290.282959,172.227875
371,0,-0.024714,-0.011403,-0.029234,-388.989563,289.509613,172.149353
372,0,-0.023322,-0.010714,-0.030863,-350.519379,288.672058,172.161499
373,0,-0.022181,-0.010647,-0.032304,-312.025604,287.832184,172.246475
374,0,-0.020285,-0.011919,-0.033497,-273.600922,287.000488,172.319336
375,0,-0.017395,-0.014833,-0.033606,-235.265121,286.050110,172.423996
376,0,-0.014127,-0.018083,-0.033657,-196.967728,285.055756,172.401733
377,0,-0.009047,-0.020675,-0.032237,-158.621780,283.837189,172.177307
378,0,-0.003146,-0.020999,-0.031918,-119.951675,282.609314,171.845932
379,0,-0.001945,-0.021217,-0.029846,-81.331795,281.666016,171.577515
380,0,-0.001793,-0.019618,-0.025819,-42.649822,280.652527,171.359802
381,0,0.000081,-0.018099,-0.023141,-3.788401,279.913147,171.207001
382,0,0.000308,-0.016950,-0.018809,35.046379,279.397949,171.118484
383,0,0.002795,-0.018017,-0.013666,73.748550,278.882233,171.158066
384,0,0.006819,-0.019238,-0.008909,112.400902,278.374908,171.183456
385,0,0.009965,-0.019473,-0.003751,151.108658,277.952087,171.126877
386,0,0.013017,-0.019762,0.001230,189.888016,277.666199,171.050476
387,0,0.016211,-0.021409,0.005770,228.584244,277.577393,171.117844
388,0,0.017484,-0.022959,0.010930,267.227203,277.684601,171.282928
389,0,0.019214,-0.023112,0.015288,305.947418,278.108856,171.466049
390,0,0.022377,-0.024077,0.019586,344.734528,278.760620,171.618744
391,0,0.010824,-0.019876,0.030665,384.553986,279.356384,173.468719
392,0,0.015308,-0.020386,0.034537,423.273865,280.172424,173.489014
393,0,0.017151,-0.020760,0.039598,462.022339,281.202057,173.455307
394,0,0.017618,-0.019683,0.046165,500.731476,282.472809,173.442627
395,0,0.021763,-0.017965,0.049417,539.682373,283.742737,173.255966
396,0,0.023548,-0.015575,0.055320,578.546204,285.488098,173.191071
397,0,0.023537,-0.014085,0.060481,617.447632,287.344757,173.369400
398,0,0.024221,-0.011983,0.065447,656.333984,289.564545,173.561890
399,0,0.022968,-0.010850,0.071567,695.090515,291.918732,173.793427
400,0,0.025371,-0.011771,0.076036,733.755432,294.226837,174.021027
401,0,0.024574,-0.013716,0.080625,772.372620,296.592834,174.215363
402,0,0.025781,-0.014767,0.086203,810.813477,299.355988,174.059647
403,0,0.028186,-0.013857,0.089992,849.587036,301.996460,174.081894
404,0,0.027831,-0.013789,0.092582,888.154541,304.858795,173.774353
405,0,0.026438,-0.013223,0.094943,926.974487,307.706299,173.846832
406,0,0.024689,-0.011695,0.096248,965.768005,310.807678,173.825851
407,0,0.021636,-0.011528,0.097770,1004.378296,314.287872,173.992447
408,0,0.016985,-0.013115,0.095877,1042.894287,317.360504,174.192337
409,0,0.014199,-0.014003,0.094231,1081.297363,320.313721,174.346695
410,0,0.012961,-0.014148,0.087636,1119.321167,322.889252,174.497757
411,0,0.010918,-0.016377,0.081386,1157.492065,325.347321,174.612915
412,0,0.005604,-0.016193,0.075531,1195.986694,327.529297,174.748352
413,0,0.002931,-0.015831,0.065070,1234.433472,329.528870,175.013657
414,0,-0.000842,-0.014052,0.055497,1272.979614,331.330383,175.080368
415,0,-0.011209,-0.029619,0.048089,1312.143311,333.196106,177.786392
416,0,-0.001187,-0.030769,0.033621,1350.781982,334.567566,179.523300
417,0,-0.005210,-0.029503,0.020805,1389.202637,335.361816,179.816788
418,0,-0.008933,-0.027993,0.009265,1427.298096,335.710693,180.042648
419,0,-0.010802,-0.026448,-0.004834,1465.594604,335.565552,180.165970
420,0,-0.014210,-0.025298,-0.020091,1503.869629,334.989258,180.296646
421,0,-0.019374,-0.024039,-0.034860,1542.026978,333.980865,180.484375
422,0,-0.021700,-0.022380,-0.050897,1579.903320,332.400055,180.864166
423,0,-0.030325,-0.015258,-0.068552,1617.823975,330.748688,181.848160
424,0,-0.038097,-0.006502,-0.083065,1655.850586,328.303680,182.547592
425,0,-0.043550,-0.006083,-0.098937,1693.659302,325.456451,182.637436
426,0,-0.046246,-0.005290,-0.115461,1731.385376,322.012421,182.685211
427,0,-0.051482,-0.003516,-0.131092,1769.053223,317.919830,182.757523
428,0,-0.053303,-0.003987,-0.149876,1806.429443,313.211517,182.999100
429,0,-0.054920,-0.004289,-0.169237,1843.811890,307.854156,183.316666
430,0,-0.055766,-0.003424,-0.185343,1880.799072,301.717957,183.600845
431,0,-0.060024,-0.002581,-0.201869,1917.733032,295.321899,183.899445
432,0,-0.065756,-0.003213,-0.220864,1954.473389,288.463226,184.346420
433,0,-0.069179,-0.004167,-0.238223,1990.795776,281.004913,184.821487
434,0,-0.074519,-0.005135,-0.254469,2026.885498,273.037628,185.195847
435,0,-0.077503,-0.005665,-0.271713,2063.048340,264.370453,185.472870
436,0,-0.079421,-0.004411,-0.287111,2098.851562,255.133865,185.730804
437,0,-0.081170,-0.002321,-0.301762,2134.736816,245.351273,185.990311
438,0,-0.080410,0.001422,-0.316786,2170.510010,234.790512,186.239471
439,0,-0.078784,0.004140,-0.332219,2205.880859,223.734039,186.365677
440,0,-0.078555,0.005793,-0.348719,2241.345703,212.530334,186.418503
441,0,-0.082820,0.007062,-0.364146,2276.408203,200.800354,186.798080
442,0,-0.085469,0.008828,-0.379098,2310.940430,188.415085,187.201523
443,0,-0.088414,0.008452,-0.394912,2345.398193,175.612061,187.510376
444,0,-0.088450,0.009517,-0.410989,2379.541992,162.171417,187.771790
445,0,-0.092677,0.013920,-0.422666,2413.378418,148.209641,188.008286
446,0,-0.090441,0.015791,-0.437155,2447.190186,133.568130,188.115753
447,0,-0.090853,0.018063,-0.451534,2480.999268,118.769989,188.083755
448,0,-0.091393,0.021127,-0.465669,2514.400391,103.520920,188.016754
449,0,-0.091817,0.023869,-0.478972,2547.409180,87.534828,188.004486
450,0,-0.093342,0.023373,-0.492644,2580.371826,71.360458,187.886841
451,0,-0.095324,0.025414,-0.506182,2612.953613,54.695671,187.811630
452,0,-0.095346,0.022134,-0.523540,2645.697754,37.599854,187.478134
453,0,-0.094821,0.021873,-0.539317,2677.520020,19.976393,187.528580
454,0,-0.085049,0.019756,-0.555602,2709.244629,1.116915,186.870224
455,0,-0.082301,0.018084,-0.570824,2740.236572,-17.753370,187.135376
456,0,-0.084213,0.014674,-0.583025,2770.994629,-36.266449,187.764008
457,0,-0.084025,0.015562,-0.596805,2801.725586,-55.695770,187.630478
458,0,-0.082966,0.016063,-0.610012,2832.338135,-75.543533,187.530533
459,0,-0.083176,0.018451,-0.623179,2862.822754,-95.682777,187.197052
460,0,-0.087209,0.021675,-0.634409,2893.099854,-116.136726,186.923157
461,0,-0.083284,0.022035,-0.648922,2922.864990,-137.284164,186.685959
462,0,-0.080808,0.023083,-0.660467,2952.238525,-159.012436,186.629654
463,0,-0.075828,0.024225,-0.671577,2981.164062,-181.296066,186.426300
464,0,-0.072377,0.026714,-0.685923,3009.547363,-203.811264,186.236481
465,0,-0.070303,0.026874,-0.700809,3037.651855,-226.361099,186.103516
466,0,-0.074659,0.026472,-0.714818,3065.627930,-249.214172,185.693329
467,0,-0.075432,0.027233,-0.730102,3093.646729,-272.531799,185.453033
468,0,-0.073174,0.028092,-0.745218,3120.997070,-296.513489,185.615616
469,0,-0.070880,0.026677,-0.759262,3147.766846,-320.579742,185.588486
470,0,-0.068951,0.025782,-0.774348,3174.212402,-345.360107,185.397644
471,0,-0.066228,0.026224,-0.786681,3200.526855,-370.548035,185.048981
472,0,-0.062648,0.028006,-0.801432,3226.320801,-396.219452,184.240005
473,0,-0.069655,0.033520,-0.810167,3251.341064,-421.743805,183.897476
474,0,-0.074015,0.035233,-0.821933,3276.638428,-447.675812,183.088715
475,0,-0.075266,0.035232,-0.834425,3301.638428,-474.110138,182.533569
476,0,-0.078870,0.034336,-0.849710,3327.406250,-501.186554,181.111847
477,0,-0.081249,0.035014,-0.862054,3351.761963,-528.403870,180.912216
478,0,-0.082294,0.034479,-0.876531,3375.355957,-555.996399,180.890427
479,0,-0.080322,0.035855,-0.891613,3398.943359,-583.993835,180.936752
480,0,-0.076155,0.035784,-0.906412,3421.427490,-612.369263,181.336960
481,0,-0.076543,0.036379,-0.920139,3443.996582,-640.880249,181.085907
482,0,-0.078007,0.037533,-0.934468,3466.342041,-669.591675,180.754196
483,0,-0.084398,0.036950,-0.947629,3488.308350,-698.497742,179.804550
484,0,-0.084016,0.035713,-0.961719,3509.781006,-728.132751,179.406158
485,0,-0.082693,0.033094,-0.978910,3530.187256,-757.952087,179.175034
486,0,-0.081378,0.034156,-0.993146,3551.148438,-787.992493,179.027252
487,0,-0.076911,0.036382,-1.009372,3570.985840,-818.517517,179.483765
488,0,-0.073496,0.035003,-1.024819,3590.287354,-849.443604,179.292755
489,0,-0.071634,0.034120,-1.038646,3609.219727,-880.566772,179.149948
490,0,-0.069987,0.033870,-1.053259,3627.933350,-911.819397,178.882584
491,0,-0.069751,0.034227,-1.068098,3646.273438,-943.253967,178.554169
492,0,-0.069575,0.034299,-1.082253,3664.128174,-975.053345,178.305496
493,0,-0.067158,0.036297,-1.097702,3680.906982,-1007.119873,177.989471
494,0,-0.068208,0.037177,-1.111939,3697.709229,-1039.512329,177.873749
495,0,-0.073116,0.032565,-1.125371,3714.792725,-1072.249146,177.858795
496,0,-0.071420,0.032253,-1.139037,3730.530518,-1105.055786,177.884018
497,0,-0.069589,0.030177,-1.154515,3745.630371,-1138.283936,177.992447
498,0,-0.070555,0.029677,-1.170361,3760.918945,-1171.439819,177.659286
499,0,-0.071093,0.032122,-1.181657,3775.364746,-1205.093140,177.579758
500,0,-0.069707,0.032922,-1.195509,3789.554688,-1238.831787,177.243698
501,0,-0.070845,0.034799,-1.209326,3803.249756,-1272.858398,177.181290
502,0,-0.068241,0.035421,-1.222339,3816.330811,-1307.210083,177.166565
503,0,-0.071115,0.039083,-1.235762,3829.292969,-1341.714966,176.890671
504,0,-0.067830,0.042051,-1.249916,3841.597168,-1376.426025,176.626526
505,0,-0.068968,0.050826,-1.265541,3852.464111,-1411.233398,176.107666
506,0,-0.068836,0.042943,-1.279040,3864.150146,-1446.253906,176.701721
507,0,-0.069240,0.044589,-1.294066,3874.984863,-1481.364868,176.421326
508,0,-0.068751,0.045451,-1.308147,3885.505859,-1516.619507,176.208878
509,0,-0.068990,0.046154,-1.323549,3895.135254,-1552.018799,175.915955
510,0,-0.069146,0.045621,-1.338137,3904.518311,-1587.458862,175.672134
511,0,-0.068446,0.048051,-1.353241,3913.086182,-1623.128418,175.840698
512,0,-0.072332,0.048612,-1.368002,3921.539062,-1658.925293,175.419006
513,0,-0.073037,0.048678,-1.384058,3929.078857,-1694.885864,175.528152
514,0,-0.074817,0.048790,-1.399652,3936.225342,-1730.831909,175.413620
515,0,-0.073907,0.047823,-1.413715,3942.793457,-1766.875122,175.154648
516,0,-0.075296,0.049678,-1.428362,3949.103271,-1803.079712,174.848419
517,0,-0.075511,0.048848,-1.442252,3955.049072,-1839.300171,174.444595
518,0,-0.073183,0.049133,-1.456776,3959.802734,-1875.801270,174.345688
519,0,-0.072545,0.049376,-1.470743,3964.375244,-1912.303345,174.262054
520,0,-0.073718,0.051282,-1.485193,3968.232178,-1948.891357,174.209610
521,0,-0.074984,0.051105,-1.499726,3971.595947,-1985.395142,174.516159
522,0,-0.076928,0.051532,-1.514157,3974.489014,-2021.991211,174.652161
523,0,-0.077154,0.052090,-1.527146,3977.115479,-2058.506348,174.601273
524,0,-0.076267,0.054188,-1.541269,3979.033447,-2095.332031,174.480850
525,0,-0.072419,0.052679,-1.555441,3980.238037,-2132.158203,174.449341
526,0,-0.070053,0.052783,-1.568113,3981.036621,-2168.843750,174.089935
527,0,-0.067110,0.052702,-1.582568,3981.591309,-2205.566162,173.733231
528,0,-0.066399,0.055010,-1.596259,3981.317871,-2242.486084,173.741501
529,0,-0.067378,0.056686,-1.611291,3980.528564,-2279.132812,173.820709
530,0,-0.069121,0.056236,-1.625998,3979.203613,-2315.599609,174.084656
531,0,-0.071401,0.056776,-1.641432,3977.424072,-2351.981689,174.233536
532,0,-0.071217,0.056087,-1.655293,3975.235107,-2388.470947,174.238022
533,0,-0.070683,0.056099,-1.670011,3972.475098,-2424.843262,174.057373
534,0,-0.066918,0.053368,-1.684151,3969.006836,-2461.333252,173.857590
535,0,-0.064217,0.054289,-1.698034,3965.193604,-2497.760254,173.623077
536,0,-0.063698,0.057344,-1.710792,3961.218506,-2534.321045,173.367310
537,0,-0.062985,0.061943,-1.723943,3956.585205,-2570.911377,173.120895
538,0,-0.063867,0.063832,-1.738049,3951.309082,-2607.109619,173.174973
539,0,-0.062987,0.065110,-1.750695,3945.273926,-2643.187744,173.217453
540,0,-0.061045,0.065256,-1.763406,3938.859375,-2679.180908,173.174011
541,0,-0.058366,0.064275,-1.776806,3931.920166,-2715.116943,173.156265
542,0,-0.062289,0.066691,-1.790632,3924.537598,-2750.935059,172.848572
543,0,-0.057991,0.066655,-1.803637,3916.643799,-2786.558105,173.067596
544,0,-0.056694,0.064967,-1.818248,3907.926270,-2821.952148,173.165207
545,0,-0.056193,0.063513,-1.832250,3898.931885,-2857.293213,173.357407
546,0,-0.058339,0.065892,-1.846239,3889.606689,-2892.398926,173.324646
547,0,-0.063700,0.064733,-1.862394,3879.684570,-2927.190918,173.693039
548,0,-0.065198,0.064945,-1.875780,3869.052490,-2961.668945,173.901169
549,0,-0.067071,0.064352,-1.890093,3858.371826,-2996.310547,174.146240
550,0,-0.072203,0.066178,-1.905925,3847.015869,-3031.028076,174.158524
551,0,-0.071368,0.067321,-1.918244,3834.995361,-3065.322754,174.245514
552,0,-0.063012,0.066692,-1.928307,3822.298096,-3099.556396,174.472733
553,0,-0.056720,0.063738,-1.941629,3809.375488,-3134.019775,174.290894
554,0,-0.052443,0.065496,-1.954307,3795.970459,-3168.265381,174.056046
555,0,-0.053427,0.066882,-1.967498,3782.214844,-3202.342529,173.645264
556,0,-0.046196,0.069517,-1.977335,3767.751953,-3236.206299,173.656982
557,0,-0.042255,0.071094,-1.990805,3753.348633,-3269.851318,173.460632
558,0,-0.042596,0.074996,-2.004926,3738.234131,-3303.477539,173.351379
559,0,-0.036973,0.078815,-2.018227,3722.724121,-3336.553955,173.873093
560,0,-0.036780,0.080342,-2.033581,3706.617432,-3369.162842,174.130249
561,0,-0.039228,0.082258,-2.048217,3689.688477,-3401.512939,174.193954
562,0,-0.028473,0.053492,-2.078594,3664.336426,-3430.045654,179.127518
563,0,-0.033926,0.051437,-2.102170,3647.616699,-3462.419189,178.915726
564,0,-0.044248,0.063039,-2.115711,3630.675293,-3494.156982,178.567459
565,0,-0.050763,0.076771,-2.121500,3613.046387,-3525.433105,177.810318
566,0,-0.042119,0.060628,-2.146171,3594.127197,-3556.826416,177.903519
567,0,-0.043446,0.065808,-2.154408,3574.728760,-3587.746338,177.398834
568,0,-0.037426,0.070663,-2.160275,3554.624268,-3618.582520,176.971909
569,0,-0.037724,0.082938,-2.169602,3533.826172,-3648.878418,176.652084
570,0,-0.037141,0.088520,-2.181605,3513.776611,-3679.261963,176.319244
571,0,-0.039760,0.085944,-2.202965,3493.593994,-3709.332031,176.081451
572,0,-0.048678,0.101601,-2.214546,3473.015381,-3738.760986,175.953094
573,0,-0.048033,0.092581,-2.236253,3450.981201,-3767.332031,176.655823
574,0,-0.048395,0.090512,-2.253213,3428.902344,-3795.762207,176.923431
575,0,-0.053676,0.099703,-2.261488,3406.516846,-3823.787598,176.781708
576,0,-0.046692,0.090190,-2.282961,3383.445068,-3852.123291,177.042877
577,0,-0.051260,0.101938,-2.295982,3360.045898,-3879.716309,176.796051
578,0,-0.046389,0.097256,-2.307395,3336.154541,-3907.109619,176.495483
579,0,-0.042587,0.094358,-2.326925,3312.449951,-3934.503418,176.247833
580,0,-0.074024,0.108071,-2.350694,3295.823730,-3964.428711,170.361679
581,0,-0.073883,0.112917,-2.364264,3270.868408,-3990.635010,170.373383
582,0,-0.075337,0.114120,-2.378958,3245.511719,-4016.450928,170.456390
583,0,-0.075246,0.117023,-2.391937,3219.635986,-4041.768555,170.559296
584,0,-0.077066,0.122027,-2.406379,3193.098389,-4066.738525,170.845062
585,0,-0.077214,0.127420,-2.421014,3166.347412,-4091.676270,170.752762
586,0,-0.072921,0.116303,-2.435514,3139.146240,-4114.980469,171.355881
587,0,-0.075287,0.117741,-2.451696,3111.991943,-4138.193848,171.587158
588,0,-0.077711,0.123343,-2.464924,3084.646240,-4161.998535,171.668228
589,0,-0.071826,0.135598,-2.466742,3054.618164,-4183.834473,173.358856
590,0,-0.067787,0.121629,-2.488262,3025.924561,-4206.107422,174.427094
591,0,-0.065513,0.117316,-2.501480,2996.913086,-4228.342773,174.521149
592,0,-0.062114,0.111345,-2.517932,2967.789551,-4249.807129,174.880020
593,0,-0.059512,0.106444,-2.533889,2938.446045,-4270.604004,175.256836
594,0,-0.056520,0.102272,-2.546469,2908.849609,-4291.186035,175.516388
595,0,-0.056685,0.097540,-2.563977,2879.386475,-4311.213867,175.723572
596,0,-0.058071,0.102434,-2.576418,2849.295166,-4331.444336,175.731644
597,0,-0.057846,0.108308,-2.589055,2818.778076,-4351.580566,175.859787
598,0,-0.055524,0.103809,-2.605562,2787.897217,-4370.539062,175.905609
599,0,-0.055542,0.113463,-2.616779,2757.245850,-4389.777344,176.036255
600,0,-0.051527,0.109550,-2.630729,2726.037598,-4407.988770,176.027451
601,0,-0.045092,0.107550,-2.641563,2694.183350,-4426.059570,175.805786
602,0,-0.037347,0.108326,-2.653839,2662.156738,-4443.888672,175.895187
603,0,-0.029444,0.106624,-2.668012,2629.731445,-4460.960938,176.010864
604,0,-0.026704,0.107316,-2.683503,2597.461670,-4477.526367,175.937851
605,0,-0.019967,0.093357,-2.700980,2564.895996,-4493.413086,177.137405
606,0,-0.023972,0.093096,-2.716706,2532.349121,-4508.880371,177.411163
607,0,-0.027541,0.092090,-2.731281,2499.413086,-4524.243164,177.210175
608,0,-0.027960,0.094437,-2.744618,2466.221924,-4539.361328,176.900284
609,0,-0.025305,0.100431,-2.756927,2432.899414,-4554.211914,176.674194
610,0,-0.028207,0.106811,-2.767915,2399.064209,-4568.450195,175.566132
611,0,-0.024858,0.108221,-2.781184,2365.106689,-4582.188477,175.250519
612,0,-0.024752,0.107583,-2.794733,2331.186279,-4595.146484,174.760727
613,0,-0.024993,0.105675,-2.809397,2297.027344,-4607.650391,174.481735
614,0,-0.026722,0.102519,-2.824537,2262.619385,-4619.562988,174.336639
615,0,-0.031193,0.098936,-2.838074,2228.222412,-4630.882324,174.381073
616,0,-0.030047,0.098443,-2.848299,2193.275879,-4642.239258,174.452423
617,0,-0.033345,0.102906,-2.861911,2158.483398,-4653.193359,174.542603
618,0,-0.038751,0.109518,-2.872325,2123.661865,-4663.609863,174.811798
619,0,-0.040957,0.109160,-2.886190,2088.431396,-4673.291992,175.159378
620,0,-0.043504,0.112705,-2.900617,2053.146973,-4682.470215,175.396515
621,0,-0.042984,0.111188,-2.911536,2017.640625,-4691.547363,175.431549
622,0,-0.040668,0.105844,-2.923096,1981.809204,-4700.083984,175.116348
623,0,-0.033498,0.098368,-2.934065,1945.920288,-4708.000000,174.976379
624,0,-0.030339,0.093617,-2.945509,1909.731567,-4715.706055,174.729980
625,0,-0.030180,0.095804,-2.959265,1873.560059,-4723.339355,174.570358
626,0,-0.026413,0.097179,-2.970797,1837.180786,-4730.457520,174.543045
627,0,-0.022617,0.100750,-2.981178,1800.690430,-4737.221191,174.736053
628,0,-0.021683,0.102093,-2.992384,1764.107788,-4743.493164,175.024857
629,0,-0.021980,0.104546,-3.003464,1727.509033,-4749.439453,175.278671
630,0,-0.022480,0.103133,-3.014852,1690.858765,-4754.757324,175.285431
631,0,-0.020189,0.095397,-3.026907,1654.922607,-4759.458008,175.064407
632,0,-0.019534,0.094748,-3.037520,1618.070923,-4763.999023,174.746262
633,0,-0.017606,0.102301,-3.048109,1580.983276,-4768.566895,174.493408
634,0,-0.015781,0.109293,-3.059858,1543.663940,-4772.926270,174.274384
635,0,-0.010267,0.109887,-3.069818,1506.291016,-4776.356445,174.051773
636,0,-0.006225,0.106243,-3.078457,1468.870972,-4778.969727,173.952316
637,0,-0.006370,0.103261,-3.089294,1431.492310,-4781.564453,173.833542
638,0,-0.008253,0.104209,-3.100099,1394.158936,-4783.800293,173.775589
639,0,-0.011716,0.099918,-3.111797,1356.729492,-4785.418457,173.460999
640,0,-0.016278,0.099028,-3.120455,1319.674316,-4786.565918,173.460602
641,0,-0.019388,0.098159,-3.129085,1282.156006,-4787.749512,173.332291
642,0,-0.016916,0.100879,-3.136758,1244.537842,-4788.718750,173.203064
643,0,-0.017137,0.098626,-3.143440,1206.742554,-4789.344727,173.201828
644,0,-0.016809,0.094950,-3.150573,1168.952393,-4789.418457,173.016418
645,0,-0.019281,0.091301,-3.156909,1131.227539,-4789.220215,172.841309
646,0,-0.022814,0.087114,-3.163235,1093.421265,-4789.004883,172.666000
647,0,-0.024346,0.088750,-3.168591,1055.697144,-4788.636230,172.685989
648,0,-0.026335,0.085433,-3.173319,1017.814270,-4787.876953,172.634781
649,0,-0.026776,0.082586,-3.177270,979.806396,-4786.916016,172.576813
650,0,-0.026538,0.079120,-3.180684,941.723816,-4785.690918,172.484665
651,0,-0.022525,0.073648,-3.184029,903.464172,-4784.203125,172.266586
652,0,-0.020282,0.067463,-3.187447,865.172424,-4782.464355,172.160797
653,0,-0.019261,0.063684,-3.189947,826.891724,-4780.712402,172.025406
654,0,-0.018852,0.062984,-3.192811,788.671814,-4779.089844,171.964218
655,0,-0.020122,0.066600,-3.194207,750.326050,-4777.357422,171.675171
656,0,-0.021243,0.061178,-3.196760,712.097534,-4775.327637,171.581100
657,0,-0.020856,0.056002,-3.197949,673.774719,-4773.115723,171.354111
658,0,-0.020474,0.054983,-3.198606,635.382385,-4771.047852,171.167007
659,0,-0.020090,0.050609,-3.199650,596.924194,-4768.838867,170.952255
660,0,-0.018989,0.040838,-3.201253,558.356140,-4766.525391,170.887924
661,0,-0.020191,0.034659,-3.200683,520.053833,-4764.056641,170.888138
662,0,-0.022773,0.031844,-3.199697,481.664490,-4761.834961,170.890228
663,0,-0.024978,0.031942,-3.199255,443.231720,-4759.819824,170.891006
664,0,-0.029718,0.027735,-3.199771,404.798340,-4757.882812,170.830307
665,0,-0.034383,0.023150,-3.197970,366.361298,-4755.608887,170.796951
666,0,-0.038157,0.021715,-3.196149,327.940094,-4753.488281,170.780823
667,0,-0.039394,0.019469,-3.194404,289.398773,-4751.417969,170.713181
668,0,-0.038226,0.013608,-3.192156,250.609726,-4749.234375,170.579132
669,0,-0.036897,0.007349,-3.189673,211.844910,-4747.036133,170.513870
670,0,-0.036569,0.004604,-3.186697,173.167908,-4745.122559,170.527481
671,0,-0.036392,0.006412,-3.183729,134.500732,-4743.528320,170.582855
672,0,-0.035559,0.005767,-3.181378,95.739700,-4742.105469,170.670975
673,0,-0.036120,0.001327,-3.178189,56.975540,-4740.430664,170.701157
674,0,-0.035859,-0.001742,-3.175202,18.226740,-4738.928223,170.805939
675,0,-0.034238,-0.005858,-3.172697,-20.555616,-4737.454102,170.864731
676,0,-0.028724,-0.012106,-3.170150,-59.483978,-4735.940918,170.591461
677,0,-0.025659,-0.028546,-3.168750,-98.529205,-4734.091797,170.333755
678,0,-0.025440,-0.034009,-3.164276,-137.377426,-4732.606934,170.223602
679,0,-0.023863,-0.034886,-3.162322,-176.238144,-4731.644043,170.106552
680,0,-0.021279,-0.031378,-3.160468,-215.126907,-4731.129883,169.969391
681,0,-0.020333,-0.030498,-3.157045,-253.959564,-4730.540039,169.771439
682,0,-0.020500,-0.032478,-3.153904,-292.866730,-4729.845215,169.596390
683,0,-0.019807,-0.035423,-3.150584,-331.798096,-4729.222168,169.336975
684,0,-0.018691,-0.038761,-3.146750,-370.778076,-4728.596680,168.986725
685,0,-0.018838,-0.044440,-3.141737,-409.654205,-4727.791992,168.487946
686,0,-0.016050,-0.057291,-3.138488,-448.769806,-4726.882812,168.115784
687,0,-0.015119,-0.058866,-3.135867,-487.670044,-4726.642578,167.826752
688,0,-0.014197,-0.052803,-3.132487,-526.547729,-4727.045410,167.623413
689,0,-0.016493,-0.046008,-3.131618,-565.400696,-4727.171387,167.401337
690,0,-0.019068,-0.045074,-3.130454,-604.121582,-4727.145508,167.229614
691,0,-0.015799,-0.049213,-3.128163,-642.798950,-4727.091309,167.552963
692,0,-0.017900,-0.045947,-3.130135,-681.591858,-4726.783691,167.342651
693,0,-0.017892,-0.047034,-3.131880,-720.397400,-4726.411133,167.154388
694,0,-0.019388,-0.048037,-3.133136,-759.026855,-4726.280762,167.058136
695,0,-0.023903,-0.038455,-3.136734,-797.610535,-4726.044922,167.228256
696,0,-0.026198,-0.030181,-3.140684,-836.152771,-4725.999023,167.328201
697,0,-0.027532,-0.024281,-3.145378,-874.614319,-4725.629883,167.378220
698,0,-0.029434,-0.024067,-3.151539,-913.219543,-4724.845215,167.392181
699,0,-0.030687,-0.021469,-3.156690,-951.832703,-4723.903320,167.448563
700,0,-0.032273,-0.020187,-3.163709,-990.317322,-4722.808105,167.602783
701,0,-0.032682,-0.016050,-3.170837,-1028.750000,-4721.417969,167.836578
702,0,-0.032281,-0.012819,-3.179761,-1067.205078,-4719.579102,168.024796
703,0,-0.033112,-0.006066,-3.190026,-1105.521240,-4717.751953,168.431335
704,0,-0.030896,0.011717,-3.202561,-1143.633301,-4715.683594,168.891571
705,0,-0.031821,0.021824,-3.214982,-1181.714722,-4713.189453,169.382172
706,0,-0.032637,0.025965,-3.227998,-1219.674683,-4709.997559,169.740433
707,0,-0.031455,0.027863,-3.240818,-1257.827271,-4706.401855,170.052658
708,0,-0.026793,0.035587,-3.254495,-1295.757935,-4702.423340,170.265030
709,0,-0.021256,0.039791,-3.268312,-1333.983398,-4698.053711,170.442078
710,0,-0.014150,0.049288,-3.281503,-1372.063477,-4693.256836,170.492218
711,0,-0.007994,0.050237,-3.298389,-1409.477661,-4687.652344,170.644989
712,0,-0.002093,0.055820,-3.313541,-1447.410522,-4681.825195,170.685669
713,0,0.003119,0.058477,-3.328264,-1485.466309,-4675.575684,170.672195
714,0,0.004999,0.055637,-3.344274,-1522.756714,-4668.447266,170.754562
715,0,-0.006588,0.045066,-3.358468,-1559.320190,-4662.524902,168.260132
716,0,-0.003025,0.048897,-3.375776,-1596.066895,-4654.333984,168.276840
717,0,-0.000075,0.056276,-3.392050,-1633.255981,-4646.063477,168.437286
718,0,0.000582,0.059028,-3.410892,-1669.732178,-4636.839844,168.519119
719,0,0.000219,0.067533,-3.428321,-1705.813843,-4627.334961,168.533371
