Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
342,0,-0.022606,0.100441,-3.03128,1895.653931,-4727.603516,174.39325
343,0,-0.022886,0.104815,-3.045414,1859.901245,-4731.821289,174.601685
344,0,-0.021899,0.106877,-3.058064,1824.139404,-4735.612305,174.997589
345,0,-0.020383,0.107086,-3.067232,1788.390747,-4738.743164,175.314514
346,0,-0.019419,0.107218,-3.077304,1752.587891,-4741.656738,175.566864
347,0,-0.019277,0.103515,-3.089283,1716.628052,-4744.23291,175.586365
348,0,-0.019529,0.098972,-3.099192,1680.763184,-4746.286133,175.400314
349,0,-0.018932,0.093939,-3.109427,1644.797852,-4747.781738,175.016144
350,0,-0.016192,0.091495,-3.119151,1608.57605,-4749.260254,174.41539
351,0,-0.012997,0.096054,-3.129113,1572.321167,-4750.745117,174.023193
352,0,-0.008722,0.100519,-3.137833,1535.783081,-4751.751465,173.822617
353,0,-0.005115,0.099043,-3.144764,1499.326172,-4752.053711,173.707962
354,0,-0.004713,0.096239,-3.150947,1463.107422,-4752.068359,173.617172
355,0,-0.004411,0.089935,-3.159244,1427.02832,-4752.062012,173.483063
356,0,-0.007003,0.088728,-3.165526,1390.876221,-4751.501953,173.517365
357,0,-0.010848,0.090786,-3.172194,1354.624146,-4750.850098,173.403229
358,0,-0.01558,0.0878,-3.179654,1318.477173,-4749.829102,173.359985
359,0,-0.018583,0.086505,-3.18557,1282.217407,-4748.649414,173.251389
360,0,-0.018416,0.082976,-3.190924,1245.786011,-4747.087891,173.136765
361,0,-0.017648,0.081223,-3.195375,1209.217041,-4745.411133,173.039703
362,0,-0.021275,0.074967,-3.200547,1172.518555,-4743.790527,172.937592
363,0,-0.022456,0.073008,-3.204142,1135.938477,-4741.83252,172.63475
364,0,-0.024185,0.066084,-3.206643,1099.390259,-4739.460938,172.309814
365,0,-0.02479,0.067378,-3.209343,1062.900024,-4737.182617,172.325546
366,0,-0.02581,0.063313,-3.211941,1026.300781,-4734.78418,172.249039
367,0,-0.027007,0.059499,-3.215054,989.549683,-4732.531738,172.135895
368,0,-0.026992,0.056815,-3.216363,952.744873,-4729.969238,172.054596
