Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
282,0,-0.08512,-0.07009,-0.593293,3076.400391,-825.267761,896.736572
283,0,-0.085086,-0.068862,-0.600183,3085.355469,-833.799805,895.001404
284,0,-0.085549,-0.067501,-0.606928,3094.216309,-842.128418,893.290466
285,0,-0.086504,-0.065765,-0.61382,3103.048828,-850.487122,891.660522
286,0,-0.090608,-0.064306,-0.618738,3111.634766,-858.890869,889.983276
287,0,-0.093157,-0.062638,-0.62564,3120.369629,-867.156189,888.559143
288,0,-0.095949,-0.060935,-0.632446,3129.029053,-875.452148,887.29187
289,0,-0.109607,-0.059603,-0.634499,3137.453613,-883.431152,883.54303
290,0,-0.114492,-0.057248,-0.641257,3145.908936,-891.821411,882.575989
291,0,-0.118802,-0.055297,-0.648013,3154.269043,-900.188232,881.941345
292,0,-0.124927,-0.052477,-0.654364,3162.48999,-908.607605,881.327148
293,0,-0.129813,-0.051712,-0.660743,3170.553467,-916.957581,881.114014
294,0,-0.13586,-0.050104,-0.666225,3178.499268,-925.352173,881.267212
295,0,-0.143687,-0.049452,-0.671845,3186.489746,-934.143494,881.663391
296,0,-0.151249,-0.048787,-0.677793,3194.374512,-942.922241,882.516113
297,0,-0.15794,-0.050098,-0.684132,3202.19873,-951.966919,883.916016
298,0,-0.162125,-0.061862,-0.696338,3210.423584,-961.813538,887.181213
299,0,-0.167043,-0.064845,-0.70195,3218.121338,-971.415466,889.5354
300,0,-0.169536,-0.068874,-0.707622,3225.741455,-981.415649,892.353271
301,0,-0.171951,-0.073985,-0.712396,3233.228027,-991.884949,895.583313
302,0,-0.171386,-0.078524,-0.716921,3240.592041,-1002.781982,899.397156
303,0,-0.17195,-0.087222,-0.721122,3247.808838,-1013.938538,903.222778
304,0,-0.170923,-0.094482,-0.72505,3254.885742,-1025.537842,907.307861
305,0,-0.168094,-0.102388,-0.729224,3261.901611,-1037.509399,911.55542
306,0,-0.164015,-0.109691,-0.733419,3268.860596,-1049.80249,915.986328
307,0,-0.158565,-0.118829,-0.737935,3275.633545,-1062.204468,920.248779
308,0,-0.153503,-0.128152,-0.743378,3282.57959,-1074.880615,924.354126
309,0,-0.143433,-0.137055,-0.746335,3288.988037,-1087.616211,928.669067
310,0,-0.13756,-0.145547,-0.751295,3295.608398,-1100.349365,932.11554
311,0,-0.12903,-0.152736,-0.753281,3301.81958,-1113.208008,935.847046
312,0,-0.121665,-0.159611,-0.756179,3308.25708,-1126.030518,939.128113
313,0,-0.115865,-0.165449,-0.758937,3314.688965,-1138.838379,942.033569
314,0,-0.10953,-0.169155,-0.76111,3321.170654,-1151.694458,944.814941
315,0,-0.115242,-0.169387,-0.761438,3327.209473,-1164.542236,946.372986
316,0,-0.112268,-0.171803,-0.763399,3333.707031,-1177.358521,948.278015
317,0,-0.110877,-0.172921,-0.764766,3340.165771,-1190.222412,949.839661
318,0,-0.110416,-0.172877,-0.765745,3346.503906,-1202.984497,951.057861
319,0,-0.110388,-0.171942,-0.766107,3352.86499,-1215.862793,952.061768
320,0,-0.111281,-0.171781,-0.76642,3359.048096,-1228.475708,952.620056
321,0,-0.112616,-0.17009,-0.765457,3365.178955,-1241.253418,953.047791
322,0,-0.114563,-0.169906,-0.765087,3371.145508,-1253.766357,953.019958
323,0,-0.116905,-0.168559,-0.763575,3376.999023,-1266.304199,952.818542
324,0,-0.119575,-0.167496,-0.762172,3382.759766,-1278.815186,952.2995
325,0,-0.121866,-0.165791,-0.760443,3388.354492,-1291.33728,951.579285
326,0,-0.124335,-0.163663,-0.758131,3393.894287,-1303.892944,950.617981
327,0,-0.127903,-0.163444,-0.757686,3399.225098,-1316.392822,949.449402
328,0,-0.132197,-0.159496,-0.754392,3404.674561,-1329.049316,948.626709
329,0,-0.133465,-0.159415,-0.751952,3409.673096,-1341.380859,946.988892
330,0,-0.134163,-0.157631,-0.749376,3414.716797,-1354.013062,945.373413
331,0,-0.131921,-0.160717,-0.747788,3419.5896,-1366.45105,943.06073
332,0,-0.134211,-0.158931,-0.745574,3424.245361,-1378.962402,941.094604
333,0,-0.134448,-0.158522,-0.742873,3428.919189,-1391.529541,938.994934
334,0,-0.13067,-0.15979,-0.740358,3433.635742,-1404.052246,936.827576
335,0,-0.131567,-0.159756,-0.736787,3438.027588,-1416.49353,934.390442
336,0,-0.130055,-0.160078,-0.733651,3442.437744,-1428.88916,932.022766
337,0,-0.128417,-0.159781,-0.729951,3446.807129,-1441.34375,929.576721
338,0,-0.126141,-0.161549,-0.725968,3450.967041,-1453.473755,926.962036
339,0,-0.11549,-0.165053,-0.722786,3455.446289,-1465.639282,924.774353
340,0,-0.115068,-0.165881,-0.717746,3459.440918,-1477.706177,922.010681
341,0,-0.113331,-0.166318,-0.712059,3463.424316,-1489.680786,919.521667
342,0,-0.108824,-0.167869,-0.706645,3467.478271,-1501.5448,917.038208
343,0,-0.101902,-0.17042,-0.701073,3471.61377,-1513.366943,914.622437
344,0,-0.100414,-0.168048,-0.693622,3475.400146,-1524.829468,912.081299
345,0,-0.093168,-0.169852,-0.687921,3479.306641,-1536.007202,909.700806
346,0,-0.120459,-0.152731,-0.680339,3483.539551,-1548.241821,905.927124
347,0,-0.117552,-0.150176,-0.675253,3487.513672,-1559.555542,903.641602
348,0,-0.113311,-0.14847,-0.670627,3491.526367,-1570.744751,901.651184
349,0,-0.07107,-0.138769,-0.661151,3497.612793,-1580.901245,897.667297
350,0,-0.062407,-0.142067,-0.657557,3501.270264,-1591.664795,895.784363
351,0,-0.057323,-0.140059,-0.653751,3505.144287,-1602.352173,894.304443
352,0,-0.052094,-0.138522,-0.650296,3508.955078,-1612.867065,893.034119
353,0,-0.044155,-0.136001,-0.646825,3512.736084,-1623.265991,892.232666
354,0,-0.039074,-0.136341,-0.644766,3516.220703,-1633.278564,891.349121
355,0,-0.031044,-0.136934,-0.644115,3519.731201,-1643.247681,890.913757
356,0,-0.024913,-0.134005,-0.640837,3523.037354,-1652.961792,890.670593
357,0,-0.014352,-0.135293,-0.640296,3526.315674,-1662.398071,890.636536
358,0,-0.00869,-0.134471,-0.640795,3529.428711,-1671.842651,890.631897
359,0,-0.004451,-0.138584,-0.639283,3531.320801,-1680.64624,891.726746
360,0,0.001451,-0.136818,-0.639858,3534.162109,-1689.497681,892.061768
361,0,0.007893,-0.133929,-0.639622,3537.092041,-1698.18396,892.555054
362,0,0.012119,-0.132004,-0.639422,3540.026123,-1706.493896,892.769226
363,0,0.015735,-0.1295,-0.640546,3542.809326,-1714.822266,893.169495
364,0,0.015019,-0.125651,-0.642576,3545.214355,-1723.144165,893.557129
365,0,0.021651,-0.122974,-0.642139,3548.298828,-1731.167358,893.903076
366,0,0.018773,-0.122828,-0.646163,3551.460205,-1739.281738,893.901855
367,0,0.023282,-0.116018,-0.646809,3557.996338,-1748.42627,893.090576
368,0,0.018317,-0.11214,-0.648807,3560.575684,-1756.428467,892.834351
