Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
39,0,-0.00529,0.003395,0.011682,-127.029282,-4.756732,163.561295
40,0,-0.005433,0.003473,0.011674,-127.060371,-4.747773,163.56781
41,0,-0.005,0.00227,0.011861,-126.956764,-4.781546,163.433487
42,0,-0.005308,0.003174,0.011824,-127.018021,-4.752614,163.54097
43,0,-0.005337,0.00336,0.011885,-127.026291,-4.75501,163.558853
44,0,-0.005157,0.002599,0.011829,-126.95134,-4.783246,163.490646
45,0,-0.005299,0.002658,0.011849,-126.946716,-4.78636,163.497635
46,0,-0.005522,0.003627,0.011697,-126.986145,-4.742879,163.622223
47,0,-0.005578,0.003703,0.011695,-126.988068,-4.711001,163.620377
48,0,-0.005442,0.002912,0.011705,-126.93721,-4.716184,163.524475
49,0,-0.005645,0.00367,0.011621,-126.972168,-4.692253,163.622299
50,0,-0.005539,0.002942,0.011628,-126.893295,-4.694232,163.526382
51,0,-0.005531,0.002946,0.011606,-126.860275,-4.699537,163.517426
52,0,-0.005435,0.002932,0.011566,-126.825409,-4.710829,163.523071
53,0,-0.005465,0.002884,0.011589,-126.780464,-4.719082,163.530014
54,0,-0.005471,0.002768,0.011506,-126.744423,-4.719808,163.536743
55,0,-0.005461,0.002705,0.011495,-126.728523,-4.717925,163.534866
56,0,-0.00552,0.002651,0.011567,-126.732048,-4.712095,163.516098
57,0,-0.005564,0.003376,0.01104,-126.731125,-4.616814,163.58812
58,0,-0.005488,0.003199,0.011011,-126.723495,-4.622808,163.579773
59,0,-0.005219,0.002145,0.011079,-126.699043,-4.661955,163.463547
60,0,-0.00526,0.002832,0.011176,-126.789581,-4.692429,163.551102
61,0,-0.00508,0.002451,0.011188,-126.80101,-4.719865,163.518799
62,0,-0.004922,0.002098,0.011176,-126.845581,-4.751378,163.490616
63,0,-0.004772,0.001839,0.011296,-126.946388,-4.773777,163.415665
64,0,-0.004655,0.001463,0.011387,-127.01844,-4.787605,163.360794
65,0,-0.004556,0.001,0.011457,-127.092155,-4.800647,163.285812
66,0,-0.004589,0.000866,0.011541,-127.173988,-4.822821,163.224884
67,0,-0.004606,0.000678,0.011631,-127.261726,-4.827369,163.171539
68,0,-0.004581,0.000635,0.012217,-127.436653,-4.880716,163.116714
69,0,-0.004571,0.00053,0.012362,-127.495049,-4.903337,163.139114
70,0,-0.00435,0.000046,0.012216,-127.541336,-4.901443,163.107468
71,0,-0.004433,0.000896,0.012297,-127.633614,-4.883296,163.200272
72,0,-0.004483,0.000965,0.012398,-127.711296,-4.904311,163.181335
73,0,-0.004432,0.000456,0.01212,-127.646568,-4.904717,163.150528
74,0,-0.00443,0.000437,0.012583,-127.756569,-4.964639,163.142914
75,0,-0.004438,0.000452,0.012666,-127.791702,-4.978016,163.145584
76,0,-0.004411,0.000551,0.012764,-127.824409,-4.993013,163.151062
77,0,-0.004495,0.000538,0.012872,-127.846016,-5.007638,163.139267
78,0,-0.004443,0.000583,0.012887,-127.82164,-5.001553,163.159241
79,0,-0.004424,0.000613,0.012834,-127.820595,-5.005548,163.16597
80,0,-0.004451,0.000617,0.012765,-127.802727,-4.978473,163.175156
81,0,-0.004351,0.000601,0.012681,-127.758514,-4.980186,163.175278
82,0,-0.004386,0.000716,0.012775,-127.735123,-4.977598,163.16774
83,0,-0.00441,0.000683,0.012777,-127.66333,-4.973799,163.168274
84,0,-0.004401,0.000699,0.012754,-127.573776,-4.977975,163.151062
85,0,-0.004353,0.000628,0.012779,-127.4655,-4.954608,163.15477
86,0,-0.004373,0.000627,0.012794,-127.33242,-4.94933,163.1539
87,0,-0.004293,0.000593,0.012828,-127.185616,-4.94051,163.143829
88,0,-0.004224,0.000547,0.012801,-127.012146,-4.932606,163.142929
89,0,-0.004385,0.000357,0.012785,-126.847908,-4.93913,163.13063
90,0,-0.004233,0.000296,0.012808,-126.655029,-4.933569,163.116898
91,0,-0.004112,0.000187,0.012801,-126.467125,-4.941196,163.118881
92,0,-0.004033,0.000044,0.012766,-126.269325,-4.9451,163.112366
93,0,-0.004029,-0.000042,0.012729,-126.066696,-4.947433,163.096588
94,0,-0.003663,-0.000429,0.012213,-125.771568,-4.893786,163.080872
95,0,-0.003522,-0.000798,0.012205,-125.552849,-4.875578,163.044556
96,0,-0.003492,-0.000939,0.012597,-125.426964,-4.920736,163.018112
97,0,-0.002647,-0.002296,0.012461,-125.363319,-4.930877,163.05983
98,0,-0.00248,-0.002642,0.012504,-125.118446,-4.924921,163.006226
99,0,-0.002155,-0.003249,0.012111,-124.768417,-4.88461,162.921295
100,0,-0.002187,-0.00332,0.012662,-124.566338,-4.90651,162.868912
101,0,-0.00194,-0.003759,0.012681,-124.266327,-4.89466,162.812637
102,0,-0.0018,-0.004135,0.012751,-123.958969,-4.88761,162.749374
103,0,-0.00172,-0.004661,0.012736,-123.624954,-4.887452,162.697083
104,0,-0.001724,-0.005091,0.01276,-123.317932,-4.89461,162.641357
105,0,-0.001524,-0.005449,0.012189,-122.918442,-4.828478,162.607285
106,0,-0.00129,-0.006731,0.012673,-122.651405,-4.885205,162.450638
107,0,-0.001352,-0.007096,0.012712,-122.374687,-4.866318,162.378616
108,0,-0.001161,-0.007394,0.012724,-122.136848,-4.856163,162.322906
109,0,-0.001157,-0.00762,0.012811,-121.951317,-4.841807,162.262253
110,0,-0.001253,-0.00723,0.012788,-121.850197,-4.830086,162.267532
111,0,-0.001094,-0.007553,0.012794,-121.740799,-4.823827,162.21077
112,0,-0.000343,-0.009127,0.013065,-121.464767,-4.832492,162.007767
113,0,-0.000414,-0.008774,0.013018,-121.353546,-4.799396,162.064148
114,0,-0.000956,-0.008877,0.012895,-121.204521,-4.79917,162.092529
115,0,-0.000856,-0.008892,0.012903,-120.876099,-4.766549,162.042694
116,0,-0.000904,-0.008886,0.012901,-120.47863,-4.751454,162.019928
117,0,-0.000971,-0.00902,0.012835,-120.039864,-4.722227,162.013763
118,0,-0.000919,-0.00898,0.01285,-119.600525,-4.695602,162.038254
119,0,-0.000948,-0.009122,0.012808,-119.08252,-4.679726,162.070572
120,0,-0.000193,-0.009465,0.012493,-118.446487,-4.60472,162.047836
121,0,-0.000285,-0.009235,0.013089,-118.022247,-4.648109,162.069611
122,0,-0.000306,-0.009176,0.013202,-117.547035,-4.640945,162.068771
123,0,-0.000345,-0.009195,0.013051,-117.06665,-4.623475,162.079559
124,0,-0.000216,-0.009875,0.013069,-116.60569,-4.616364,161.997635
125,0,-0.000008,-0.009878,0.012622,-116.148537,-4.530452,162.014465
126,0,-0.000049,-0.010242,0.0126,-115.708908,-4.517897,162.063614
127,0,-0.00002,-0.010439,0.013066,-115.277718,-4.526228,162.1008
128,0,-0.000148,-0.010412,0.013108,-114.647652,-4.503852,162.123291
129,0,0.000007,-0.010341,0.013055,-113.974541,-4.472183,162.143326
130,0,-0.000202,-0.009651,0.012891,-113.264511,-4.394107,162.222641
131,0,-0.000161,-0.009953,0.012761,-112.457153,-4.340277,162.205521
132,0,-0.000089,-0.010268,0.012727,-111.588539,-4.302631,162.164169
133,0,0.000155,-0.01095,0.012191,-110.567894,-4.202515,162.087204
134,0,0.000037,-0.011369,0.01265,-109.679016,-4.193011,162.016129
135,0,0.000199,-0.011788,0.012085,-108.616463,-4.079694,161.967072
136,0,0.000042,-0.012042,0.012512,-107.715614,-4.081472,161.916672
137,0,-0.000119,-0.012279,0.012474,-106.729004,-4.011841,161.869247
138,0,-0.000045,-0.012821,0.012299,-105.687111,-3.909382,161.850754
139,0,0.000013,-0.013211,0.012339,-104.501442,-3.829437,161.866516
140,0,0.000249,-0.013612,0.011956,-103.069977,-3.684848,161.842911
141,0,0.000494,-0.013464,0.012665,-101.707275,-3.668363,161.80899
142,0,0.000685,-0.013447,0.012745,-100.177284,-3.634702,161.807114
143,0,0.000875,-0.013431,0.012929,-98.606499,-3.585063,161.783676
144,0,0.00098,-0.013479,0.013004,-96.984131,-3.539402,161.772995
145,0,0.001414,-0.014131,0.013045,-95.1847,-3.447762,161.72998
146,0,0.001576,-0.01452,0.013084,-93.237564,-3.37394,161.747894
147,0,0.0021,-0.015229,0.013155,-91.104912,-3.288536,161.697235
148,0,0.002085,-0.014444,0.013152,-88.978531,-3.171808,161.805847
149,0,0.002522,-0.014994,0.013213,-86.66259,-3.072795,161.738724
150,0,0.002798,-0.015038,0.01307,-84.281013,-2.984544,161.688583
151,0,0.002984,-0.014708,0.013146,-81.926224,-2.905253,161.643661
152,0,0.003252,-0.015397,0.013239,-79.515007,-2.784678,161.549194
153,0,0.003713,-0.016292,0.012993,-76.981514,-2.675578,161.511063
154,0,0.003996,-0.016585,0.012823,-74.324677,-2.57847,161.541718
155,0,0.004541,-0.016989,0.012796,-71.521385,-2.447863,161.489304
156,0,0.00469,-0.017031,0.012605,-68.621475,-2.270813,161.445633
157,0,0.004119,-0.016827,0.013001,-65.526169,-2.125821,161.436371
158,0,0.004443,-0.016849,0.012259,-62.442131,-1.932807,161.305008
159,0,0.004645,-0.016912,0.012559,-59.644775,-1.846543,161.196609
160,0,0.004958,-0.0177,0.012678,-56.702923,-1.719005,161.070526
161,0,0.004997,-0.018332,0.012569,-53.599934,-1.570612,161.012283
162,0,0.005145,-0.018334,0.012666,-50.447975,-1.411228,160.998413
163,0,0.005731,-0.018352,0.011944,-46.951416,-1.200811,161.04718
164,0,0.005621,-0.018919,0.012494,-43.62822,-1.103336,160.985214
165,0,0.005689,-0.019954,0.012561,-40.170307,-0.940561,160.819
166,0,0.005177,-0.018742,0.012354,-36.815525,-0.696506,160.879486
167,0,0.005583,-0.019653,0.011753,-33.256535,-0.416654,160.700333
168,0,0.005177,-0.018785,0.012249,-29.903164,-0.173768,160.761459
169,0,0.005121,-0.019956,0.011841,-26.190519,0.094576,160.606277
170,0,0.004563,-0.018853,0.01234,-22.692499,0.30637,160.702332
171,0,0.004869,-0.018823,0.011604,-18.923855,0.564177,160.737396
172,0,0.004559,-0.018502,0.011864,-15.269547,0.699968,160.778717
173,0,0.004102,-0.017799,0.011621,-11.580858,0.924655,160.822189
174,0,0.00406,-0.018627,0.011509,-7.844686,1.147428,160.715698
175,0,0.003529,-0.017478,0.011388,-4.195629,1.431289,160.829483
176,0,0.00331,-0.017385,0.01142,-0.448627,1.660405,160.833878
177,0,0.00289,-0.016977,0.011355,3.33036,1.902173,160.888214
178,0,0.003274,-0.01777,0.011325,7.198989,2.108143,160.87767
179,0,0.003142,-0.017072,0.011125,11.000495,2.322933,161.049835
180,0,0.003544,-0.017839,0.010463,14.944812,2.563502,161.022507
181,0,0.003339,-0.016831,0.010111,18.628513,2.80366,161.186417
182,0,0.003222,-0.016947,0.009811,22.359995,3.033433,161.260391
183,0,0.003418,-0.017098,0.009424,26.108561,3.259775,161.360229
184,0,0.003362,-0.017162,0.00903,29.884706,3.448491,161.443741
185,0,0.003079,-0.023629,0.010702,33.223354,3.780547,162.117844
186,0,0.003356,-0.025801,0.010935,37.062038,4.0533,162.449799
187,0,0.003801,-0.026087,0.01065,40.888821,4.242328,162.480957
188,0,0.003932,-0.026284,0.010321,44.719776,4.437437,162.507309
189,0,0.00549,-0.028123,0.010519,48.642132,4.448922,162.330124
190,0,0.005306,-0.027013,0.010269,52.392925,4.671062,162.417511
191,0,0.005255,-0.02727,0.010261,56.207111,4.884609,162.370224
192,0,0.005238,-0.027197,0.010128,60.053333,5.112967,162.345551
193,0,0.005278,-0.027471,0.009959,63.936493,5.344179,162.3013
194,0,0.005146,-0.027512,0.009668,67.89576,5.584595,162.322845
195,0,0.004813,-0.027848,0.009475,71.827316,5.800505,162.327911
196,0,0.004805,-0.027778,0.009157,75.735931,6.042211,162.334183
197,0,0.004949,-0.027962,0.008815,79.668083,6.280295,162.327652
198,0,0.004183,-0.02729,0.008514,83.788498,6.518692,162.465652
199,0,0.004055,-0.027534,0.008257,87.754639,6.75986,162.445953
200,0,0.003718,-0.027242,0.007945,91.732445,6.999282,162.467178
201,0,0.003616,-0.027325,0.007682,95.712288,7.215675,162.457092
202,0,0.00322,-0.027328,0.007376,99.746002,7.461817,162.458801
203,0,0.003107,-0.027287,0.007305,103.780563,7.68944,162.422699
204,0,0.003059,-0.027138,0.006683,108.009331,7.958735,162.431458
205,0,0.002663,-0.027002,0.006796,112.043129,8.15341,162.388275
206,0,0.002405,-0.026989,0.005919,116.311859,8.455338,162.336578
207,0,0.001368,-0.026759,0.006183,120.350357,8.650101,162.288162
208,0,0.000795,-0.026614,0.005609,124.537308,8.965413,162.239517
209,0,0.000667,-0.028027,0.004855,128.918106,9.271375,162.054611
210,0,-0.00009,-0.025876,0.004656,133.022003,9.51572,162.08168
211,0,0.001008,-0.026531,0.004115,137.515457,9.779626,161.955994
212,0,0.00052,-0.02657,0.004363,141.753189,9.98532,161.920364
213,0,0.000589,-0.026947,0.004062,146.107224,10.245038,161.90799
214,0,0.000635,-0.027471,0.003848,150.47554,10.45051,161.854736
215,0,0.001088,-0.028168,0.003271,154.990662,10.688769,161.845154
216,0,0.001296,-0.028611,0.00326,159.43132,10.844293,161.833023
217,0,0.001697,-0.029107,0.003846,163.83725,10.89385,161.843445
218,0,0.002673,-0.031025,0.003951,168.43924,11.003453,161.705063
219,0,0.002781,-0.030707,0.004039,172.96759,11.093496,161.770325
220,0,0.003753,-0.032436,0.00373,177.780655,11.231045,161.592545
221,0,0.004156,-0.032734,0.004197,182.441605,11.283781,161.521698
222,0,0.004793,-0.031986,0.003703,187.174759,11.393428,161.517426
223,0,0.006003,-0.032584,0.002832,192.058807,11.522692,161.418472
224,0,0.006607,-0.033229,0.002422,196.888382,11.588677,161.362503
225,0,0.006996,-0.033537,0.002364,201.579483,11.625563,161.368164
226,0,0.007701,-0.034326,0.00195,206.360107,11.722631,161.483429
227,0,0.008146,-0.035174,0.001556,211.187592,11.83038,161.60318
228,0,0.007548,-0.035522,0.001133,215.975952,12.104266,161.79129
229,0,0.008366,-0.037189,0.000899,220.892517,12.27722,161.798141
230,0,0.008478,-0.036619,0.000681,225.741287,12.461898,161.936691
231,0,0.009896,-0.038476,0.000289,230.819809,12.607844,161.723816
232,0,0.009913,-0.03761,0.000495,235.599777,12.789392,161.750992
233,0,0.009685,-0.037857,-0.000376,240.635712,13.100632,161.696594
234,0,0.010179,-0.039242,-0.000042,245.576721,13.164787,161.487305
235,0,0.01147,-0.039817,-0.000022,250.607666,13.203436,161.321411
236,0,0.010854,-0.038483,-0.00104,255.665573,13.488464,161.443436
237,0,0.011238,-0.038756,-0.00041,260.677185,13.485787,161.371597
238,0,0.012747,-0.040716,-0.000714,265.925842,13.492555,161.104279
239,0,0.012071,-0.039934,-0.000801,270.90863,13.696051,161.164505
240,0,0.012174,-0.040752,-0.000614,275.882782,13.785063,161.018097
241,0,0.013451,-0.04278,-0.000917,281.126343,13.907673,160.758148
242,0,0.01253,-0.041829,-0.000904,286.058014,14.174603,160.798187
243,0,0.012244,-0.042411,-0.000999,291.197876,14.419627,160.685669
244,0,0.012331,-0.04389,-0.001172,296.377319,14.674267,160.499741
245,0,0.01188,-0.043474,-0.001813,301.543945,15.005703,160.50589
246,0,0.011568,-0.043787,-0.002185,306.704834,15.265014,160.43219
247,0,0.011401,-0.045096,-0.001906,311.850677,15.45103,160.238693
248,0,0.011425,-0.045358,-0.002591,317.115997,15.721425,160.206436
249,0,0.011131,-0.044296,-0.00283,322.234192,15.913574,160.300735
250,0,0.010765,-0.044443,-0.002646,327.313141,16.074976,160.285812
251,0,0.010853,-0.044774,-0.003626,332.588257,16.353544,160.332916
252,0,0.011181,-0.045123,-0.003876,337.761047,16.599943,160.409378
253,0,0.010976,-0.045295,-0.003631,342.849121,16.733683,160.52272
254,0,0.011548,-0.045318,-0.004362,348.154022,16.970694,160.683411
255,0,0.01178,-0.045009,-0.004248,353.40979,17.126434,160.858566
256,0,0.012049,-0.044721,-0.003907,358.603424,17.226568,161.00885
257,0,0.012616,-0.045461,-0.004096,363.985046,17.324762,161.017395
258,0,0.012734,-0.044331,-0.004734,369.335724,17.567898,161.141388
259,0,0.01258,-0.044135,-0.004263,374.633942,17.648218,161.125198
260,0,0.012494,-0.044687,-0.004291,380.060791,17.7689,160.993683
261,0,0.012367,-0.044822,-0.004969,385.545227,17.970131,160.967178
262,0,0.012088,-0.044627,-0.005227,390.913483,18.173275,161.16275
263,0,0.010653,-0.04552,-0.005737,396.307159,18.232531,161.287155
264,0,0.010845,-0.046555,-0.005879,401.822968,18.423494,161.234024
265,0,0.01039,-0.045765,-0.006676,407.306396,18.735214,161.451157
266,0,0.010209,-0.046499,-0.006024,412.673523,18.933071,161.589371
267,0,0.009787,-0.047732,-0.006587,418.264496,19.103289,161.528915
268,0,0.009612,-0.047791,-0.007334,423.90921,19.422359,161.562164
269,0,0.008855,-0.046513,-0.007555,429.379761,19.696064,161.693405
270,0,0.007781,-0.046261,-0.007226,434.856567,19.89613,161.662766
271,0,0.007771,-0.047024,-0.007465,440.544708,20.144995,161.497162
272,0,0.00741,-0.046785,-0.008221,446.317841,20.447126,161.450836
273,0,0.006179,-0.045214,-0.008462,451.950348,20.756907,161.56871
274,0,0.005352,-0.044439,-0.008205,457.555298,20.967648,161.564758
275,0,0.005207,-0.045041,-0.00817,463.315948,21.202372,161.500626
276,0,0.005087,-0.04502,-0.008854,469.150391,21.484552,161.591675
277,0,0.004309,-0.044181,-0.008925,474.771179,21.733389,161.833939
278,0,0.003666,-0.044199,-0.008399,480.341492,21.923006,162.037628
279,0,0.003402,-0.045124,-0.008279,486.138214,22.134342,162.112122
280,0,0.003246,-0.045393,-0.008828,492.026886,22.40799,162.295441
281,0,0.002616,-0.044436,-0.008943,497.800995,22.659601,162.522598
282,0,0.001647,-0.044164,-0.008353,503.585876,22.836481,162.560226
283,0,0.002476,-0.044714,-0.008223,509.519409,22.996952,162.423325
284,0,0.003555,-0.043858,-0.008345,515.423889,23.11491,162.362305
285,0,0.004472,-0.043731,-0.009064,521.433472,23.263535,162.311386
286,0,0.004156,-0.043147,-0.009379,527.236267,23.407728,162.42627
287,0,0.004201,-0.043968,-0.009791,533.088135,23.545856,162.554718
288,0,0.004696,-0.044724,-0.009498,538.822144,23.534243,162.672562
289,0,0.005324,-0.0461,-0.009823,544.778625,23.669662,162.760147
290,0,0.005283,-0.045862,-0.010833,550.779968,23.943386,163.002884
291,0,0.005558,-0.046055,-0.011011,556.699829,24.146454,163.11232
292,0,0.005533,-0.044945,-0.010227,562.494385,24.223139,163.20401
293,0,0.005005,-0.044004,-0.01037,568.457886,24.490944,163.266388
294,0,0.006418,-0.044495,-0.009997,574.527771,24.565834,163.071136
295,0,0.006515,-0.042286,-0.010461,580.671936,24.763338,163.19519
296,0,0.006867,-0.041126,-0.010263,586.79425,24.898905,163.218948
297,0,0.007195,-0.039932,-0.009881,592.808777,24.969845,163.278564
298,0,0.005909,-0.038223,-0.009949,598.915588,25.098421,163.504608
299,0,0.006049,-0.036797,-0.010314,605.052185,25.249264,163.679474
300,0,0.006217,-0.036258,-0.011066,611.333618,25.468603,163.760468
301,0,0.005761,-0.033824,-0.011328,617.43042,25.681908,164.013184
302,0,0.00473,-0.032409,-0.011285,623.451111,25.908123,164.149628
303,0,0.00486,-0.031911,-0.011237,629.556702,26.040033,164.203766
304,0,0.004691,-0.031668,-0.012166,635.733337,26.319887,164.334427
305,0,0.003706,-0.031365,-0.012464,641.829407,26.621145,164.461517
306,0,0.00434,-0.031752,-0.012506,647.970459,26.716438,164.458817
307,0,0.003948,-0.031603,-0.012793,654.074646,26.9666,164.511688
308,0,0.004151,-0.032377,-0.01237,660.088257,27.01877,164.410995
309,0,0.003463,-0.032916,-0.012643,666.153931,27.267385,164.453171
310,0,0.003942,-0.033555,-0.012874,672.201721,27.429377,164.458603
311,0,0.005403,-0.034323,-0.012949,678.271301,27.433453,164.44397
312,0,0.005862,-0.034174,-0.013967,684.466553,27.60655,164.595062
313,0,0.006154,-0.034299,-0.013571,690.475403,27.623022,164.615402
314,0,0.00627,-0.033968,-0.013915,696.606384,27.777384,164.603699
315,0,0.006828,-0.033738,-0.0141,702.714661,27.878077,164.562897
316,0,0.006899,-0.033979,-0.013793,708.817993,27.941765,164.587738
317,0,0.006904,-0.033774,-0.013865,714.953308,28.107018,164.583618
318,0,0.006998,-0.033403,-0.0144,721.167847,28.355085,164.638458
319,0,0.00701,-0.032969,-0.01446,727.306824,28.517511,164.706741
320,0,0.006752,-0.03261,-0.014467,733.461487,28.70948,164.813507
321,0,0.006241,-0.032385,-0.014604,739.639404,28.91239,164.942902
322,0,0.005693,-0.032215,-0.014202,745.746521,29.088434,165.029053
323,0,0.005233,-0.032051,-0.014398,751.974854,29.321877,165.097214
324,0,0.004496,-0.031529,-0.014405,758.263428,29.552477,165.112564
325,0,0.003718,-0.030858,-0.014605,764.605469,29.777447,165.094223
326,0,0.003134,-0.030146,-0.014971,770.969421,30.019232,165.013443
327,0,0.002537,-0.029644,-0.015214,777.374207,30.267126,164.924698
328,0,0.001652,-0.03011,-0.015127,783.690796,30.529079,164.844193
329,0,0.001672,-0.029908,-0.015302,790.122864,30.762812,164.832535
330,0,0.001388,-0.030528,-0.015397,796.585693,30.916698,164.805237
331,0,0.001103,-0.030578,-0.015498,802.972107,31.12282,164.887207
332,0,0.001098,-0.030857,-0.015537,809.367432,31.298704,164.99884
333,0,0.000809,-0.031422,-0.01568,815.766724,31.435177,165.100586
334,0,0.000197,-0.031925,-0.015788,822.19104,31.619526,165.148026
335,0,0.000178,-0.032887,-0.015951,828.571106,31.85577,165.129929
336,0,-0.000426,-0.033275,-0.016032,835.065979,32.05862,165.093582
337,0,-0.000009,-0.033087,-0.016258,841.631287,32.21957,165.051285
338,0,0.000622,-0.032592,-0.016438,848.208557,32.349335,165.013519
339,0,0.00044,-0.032234,-0.016713,854.790833,32.488354,165.058167
340,0,-0.000062,-0.032168,-0.01705,861.394043,32.654327,165.192261
341,0,-0.000135,-0.03206,-0.017388,867.917664,32.817642,165.36145
342,0,0.000152,-0.031829,-0.0177,874.459045,32.965782,165.573257
343,0,0.000205,-0.03162,-0.017882,880.989746,33.128914,165.752167
344,0,0.00024,-0.031108,-0.017888,887.380005,33.30558,165.881989
345,0,0.0007,-0.03052,-0.017943,893.916748,33.432949,165.928833
346,0,0.00123,-0.030112,-0.017961,900.522278,33.509541,165.954544
347,0,0.00166,-0.029204,-0.017942,907.153259,33.614372,165.940552
348,0,0.002016,-0.028272,-0.017882,913.797241,33.704967,165.889542
349,0,0.002238,-0.02743,-0.017831,920.418701,33.783314,165.851608
350,0,0.001903,-0.026997,-0.017715,927.043335,33.912422,165.833771
351,0,0.001511,-0.027034,-0.017627,933.677795,34.066208,165.83139
352,0,0.000989,-0.027363,-0.017372,940.329407,34.263538,165.842377
353,0,0.000729,-0.027309,-0.017301,947.005005,34.468712,165.854248
354,0,0.000789,-0.027542,-0.017515,953.661804,34.655914,165.884903
355,0,0.000848,-0.027833,-0.017615,960.316528,34.811218,165.925293
356,0,0.000802,-0.028309,-0.017833,966.959595,34.976444,165.982452
357,0,0.001267,-0.028937,-0.018335,973.587524,35.089874,166.009842
358,0,0.001624,-0.02972,-0.018737,980.250244,35.188667,166.033997
359,0,0.001907,-0.030638,-0.018907,986.851746,35.267014,166.030838
360,0,0.002588,-0.031178,-0.019705,993.562683,35.368198,166.056992
361,0,0.00389,-0.031979,-0.020178,1000.214355,35.407009,166.062256
362,0,0.005179,-0.032957,-0.020573,1006.890991,35.453022,166.015167
363,0,0.006893,-0.033143,-0.020229,1013.453857,35.460281,165.801682
364,0,0.008255,-0.033291,-0.020734,1020.233154,35.435337,165.583618
365,0,0.010095,-0.032951,-0.021261,1027.114014,35.378151,165.259003
366,0,0.011045,-0.032618,-0.021863,1034.009277,35.360619,164.847763
367,0,0.010355,-0.033447,-0.021303,1040.921387,35.270008,164.398117
368,0,0.010533,-0.034643,-0.021782,1047.786865,35.313484,164.153229
369,0,0.010624,-0.036204,-0.02249,1054.620361,35.409435,164.036835
370,0,0.010086,-0.037597,-0.023032,1061.434082,35.571224,164.014832
371,0,0.009622,-0.039168,-0.02405,1068.350342,35.842392,164.06842
372,0,0.00858,-0.039509,-0.024255,1075.329102,36.076466,164.180603
373,0,0.007629,-0.039833,-0.024135,1082.263062,36.306896,164.21521
374,0,0.00654,-0.040018,-0.02434,1089.296875,36.612736,164.171356
375,0,0.0055,-0.039448,-0.024694,1096.510742,36.910263,164.201828
376,0,0.004844,-0.039376,-0.024877,1103.660645,37.207554,164.088364
377,0,0.004484,-0.03944,-0.025063,1110.839966,37.426128,163.969543
378,0,0.003936,-0.040097,-0.025084,1118.004761,37.603447,163.88562
379,0,0.003921,-0.041343,-0.025197,1125.163818,37.767765,163.891174
380,0,0.003779,-0.042601,-0.025272,1132.374023,37.826511,163.927124
381,0,0.004272,-0.04388,-0.025871,1139.627075,37.948742,163.981812
382,0,0.004059,-0.0455,-0.025626,1146.839966,37.945827,163.948181
