,x_m,y_m,curvature,vel_5,Tvec_5,vel_8,Tvec_8,vel_10,Tvec_10,vel_12,Tvec_12,vel_15,Tvec_15
667,-25.029771156977827,-1.1013922179370574,0.3642310431509708,2.73474619568915,55.752588216501564,2.7331293196746134,50.31040387244162,2.7345169542208505,49.97530697727983,2.734746195689151,49.96886965710492,2.733129875151644,50.00079381155569
668,-24.820927016151852,-0.8151756595702278,0.4362652430771392,2.444911295975626,55.89750566495577,2.443918117747687,50.45538021356232,2.4447705548563743,50.120232768375374,2.4449112959756265,50.113787105559126,2.443918421980343,50.145770134628926
669,-24.57467642786561,-0.5692427813322238,0.5549656803855292,2.1159572573550465,56.06198268265833,2.1154801130586476,50.61989432888183,2.1158895929145656,50.28471504592014,2.1159572573550465,50.278264123261685,2.1154802419483376,50.31028423992509
670,-24.291214872076246,-0.37512369590812433,0.5484831244850911,2.156099010658349,56.221325473993076,2.1558090781405546,50.77925855006263,2.156059903834118,50.44406072742993,2.1560990106684397,50.43760691459569,2.155823998566199,50.4696473581485
671,-23.976132104823602,-0.2340423562263929,0.38419841839828667,2.4391678112282764,56.36285987289133,2.4385912170338377,50.92082641414855,2.439090423744112,50.58559961693293,2.4391678112513486,50.5791413134926,2.4386242381476837,50.61121330528121
672,-23.64101791120805,-0.1357604627140523,0.26318543461980143,2.698043506684406,56.49229771935706,2.697175602949772,51.05030591143977,2.6979276526524787,50.715043021700566,2.6980435067241664,50.70857915995643,2.6972305115879647,50.740690166704695
673,-23.297236791810455,-0.06971039850810978,0.20148013075863155,2.936471602758764,56.61151176623807,2.9353026080311606,51.169567435739935,2.936316454271598,50.83426336758896,2.936471602819921,50.82779320683495,2.9353837980963,50.85994839233879
674,-22.9497857338576,-0.028509704276673986,0.16173768581660417,3.1580544332731337,56.72230318042786,3.156571626132888,51.280410894463955,3.157858817640084,50.94506164482548,3.15805443336158,50.93858462102164,3.15668403140256,50.970787904076424
675,-22.599504357090325,-0.00685584184149679,0.11560340759554522,3.3665470189187623,56.826549472254094,3.364736134167462,51.38471329114143,3.3663096114116344,51.04931528857567,3.3665470190418563,51.04283091284407,3.364885192847328,51.07508568033546
676,-22.24716086190575,0.0005180225285759121,0.07240529745275735,3.564297434996725,56.92542467935671,3.562142740376213,51.48364830659323,3.5640167796888633,51.1481982817953,3.56429743516384,51.14170611994205,3.5623344711446325,51.17401537094011
677,-21.89352335199965,-0.001121323150200304,0.02934615476666342,3.7527670664263977,57.01965949418966,3.7502513158464885,51.577946336200355,3.7524415797058324,51.24244127055454,3.7527670666497404,51.23594093476939,3.750492398919954,51.268307339034145
678,-21.539359919579766,-0.0065074510962430665,0.010514218599975794,3.9328912387027275,57.109721579498014,3.9299956080426144,51.668074779479944,3.932519210986286,51.33251187599722,3.9328912389986193,51.32600302007097,3.9302934661738034,51.358428951910376
679,-21.185280463158666,-0.01145732680923306,0.008102725401261057,4.105402488203652,57.19597720347047,4.102106602527668,51.75439970654544,4.104982097177257,51.41877633340413,4.105402488594638,51.412258644035205,4.102469471167613,51.44474624342632
680,-20.831374772284587,-0.015347710507763956,0.007687893113851192,4.271132345140925,57.27884213121418,4.2674144648757455,51.83733682832656,4.270661689505528,51.501650393420086,4.2711323456595505,51.49512357176886,4.267851446045737,51.52767487335598
681,-20.477626265306515,-0.018285203908168235,0.006734261711406305,4.430814370375243,57.35868314316532,4.4266513559112,51.917252926219845,4.430291477203049,51.58150082875121,4.4308143710717305,51.57496458370745,4.4271725098041514,51.607581563758245
682,-20.1240182174344,-0.02037636378000851,0.00591901623651024,4.5850606332461075,57.4358062740096,4.580427830812085,51.99445406205438,4.5844834571213795,51.658633669223676,4.58506063420643,51.65208771453557,4.5810442891688385,51.684772310851166
683,-19.77053395991458,-0.021727840358988892,0.005065406209390002,4.73438799863908,57.51046995623476,4.729259101191674,52.06919871729476,4.733754419565171,51.73330734464714,4.734388000039594,51.72675139673864,4.729983197300127,51.759505523701186
